Id,Age,Trabajo,Estado Civil,Educación,Saldo Bancario,Prestamo vivienda,Prestamo auto,Comunicación,Fecha Ultimo contacto,N de contactos,Dias transcurridos,Intentos previos,Resultado,Llamada comenzada2,Llamada terminada2,Seguro contratado,Orden_Comunicación
827,39,"Prestador de Servicios","Casado","Secuandaria",117,"SI","NO","celular","2021-05-18 00:00:00,000",2,-1,0,"NA","1899-12-30 17:09:47,000","1899-12-30 17:26:59,000","SI",1
854,30,"Tecnico","Casado","Secuandaria",776,"NO","NO","celular","2021-04-30 00:00:00,000",2,-1,0,"NA","1899-12-30 11:14:17,000","1899-12-30 11:28:38,000","SI",1
3446,37,"Trabajador obrero","Casado","Secuandaria",982,"SI","NO","celular","2021-07-09 00:00:00,000",2,-1,0,"NA","1899-12-30 13:23:29,000","1899-12-30 13:27:20,000","NO",1
3701,37,"Ama de casa","Casado","Secuandaria",589,"SI","NO","celular","2021-07-25 00:00:00,000",2,-1,0,"NA","1899-12-30 16:48:14,000","1899-12-30 16:53:49,000","NO",1
3704,56,"Independiente","Casado","Secuandaria",784,"NO","SI","celular","2021-07-30 00:00:00,000",2,-1,0,"NA","1899-12-30 09:35:57,000","1899-12-30 09:38:26,000","NO",1
3949,44,"Trabajador obrero","Casado","Secuandaria",3348,"NO","SI","celular","2021-07-24 00:00:00,000",2,-1,0,"NA","1899-12-30 10:36:43,000","1899-12-30 10:45:07,000","NO",1
3297,30,"Administrador","Casado","Secuandaria",874,"SI","NO","celular","2021-07-22 00:00:00,000",2,-1,0,"NA","1899-12-30 16:16:17,000","1899-12-30 16:17:50,000","NO",1
3293,45,"Administrador","Casado","Secuandaria",248,"NO","NO","celular","2021-07-16 00:00:00,000",2,-1,0,"NA","1899-12-30 12:03:08,000","1899-12-30 12:06:40,000","NO",1
3069,47,"Tecnico","Casado","Secuandaria",-107,"NO","NO","celular","2021-07-08 00:00:00,000",2,-1,0,"NA","1899-12-30 12:24:54,000","1899-12-30 12:28:50,000","NO",1
767,52,"Administrador","Casado","Secuandaria",5517,"SI","SI","celular","2021-07-29 00:00:00,000",2,-1,0,"NA","1899-12-30 14:07:58,000","1899-12-30 14:10:41,000","NO",1
803,56,"Administrador","Casado","Secuandaria",360,"SI","SI","celular","2021-07-24 00:00:00,000",2,-1,0,"NA","1899-12-30 13:04:07,000","1899-12-30 13:05:45,000","NO",1
1068,38,"Ama de casa","Casado","Secuandaria",-278,"SI","NO","celular","2021-07-28 00:00:00,000",2,-1,0,"NA","1899-12-30 13:31:39,000","1899-12-30 13:34:02,000","NO",1
1188,45,"Prestador de Servicios","Casado","Secuandaria",-406,"SI","SI","celular","2021-07-21 00:00:00,000",2,-1,0,"NA","1899-12-30 12:29:18,000","1899-12-30 12:33:54,000","NO",1
1242,38,"Tecnico","Casado","Secuandaria",922,"SI","SI","celular","2021-07-17 00:00:00,000",2,-1,0,"NA","1899-12-30 17:52:55,000","1899-12-30 17:59:23,000","NO",1
1288,43,"Prestador de Servicios","Casado","Secuandaria",642,"NO","NO","celular","2021-07-31 00:00:00,000",2,-1,0,"NA","1899-12-30 16:09:45,000","1899-12-30 16:20:29,000","NO",1
1308,46,"Retirado","Casado","Secuandaria",119,"NO","SI","celular","2021-07-30 00:00:00,000",2,-1,0,"NA","1899-12-30 15:44:28,000","1899-12-30 15:45:53,000","NO",1
1517,32,"Prestador de Servicios","Casado","Secuandaria",-173,"SI","NO","celular","2021-07-28 00:00:00,000",2,-1,0,"NA","1899-12-30 10:25:49,000","1899-12-30 10:30:49,000","NO",1
1785,47,"Prestador de Servicios","Casado","Secuandaria",3333,"SI","SI","celular","2021-07-29 00:00:00,000",2,-1,0,"NA","1899-12-30 13:50:35,000","1899-12-30 13:52:29,000","NO",1
2091,36,"Tecnico","Casado","Secuandaria",7957,"NO","NO","celular","2021-07-31 00:00:00,000",2,-1,0,"NA","1899-12-30 10:51:55,000","1899-12-30 10:56:43,000","NO",1
2128,44,"Prestador de Servicios","Casado","Secuandaria",2439,"SI","NO","celular","2021-07-30 00:00:00,000",2,-1,0,"NA","1899-12-30 10:53:51,000","1899-12-30 10:56:04,000","NO",1
2608,46,"Trabajador obrero","Casado","Secuandaria",922,"NO","SI","celular","2021-07-14 00:00:00,000",2,-1,0,"NA","1899-12-30 14:29:32,000","1899-12-30 14:32:03,000","NO",1
2725,48,"Prestador de Servicios","Casado","Secuandaria",2409,"SI","NO","celular","2021-07-24 00:00:00,000",2,-1,0,"NA","1899-12-30 11:57:53,000","1899-12-30 12:06:46,000","NO",1
2770,48,"Ama de casa","Casado","Secuandaria",1397,"NO","NO","celular","2021-07-31 00:00:00,000",2,-1,0,"NA","1899-12-30 12:57:10,000","1899-12-30 12:58:16,000","NO",1
1578,47,"Trabajador obrero","Casado","Secuandaria",846,"SI","NO","celular","2021-07-31 00:00:00,000",2,-1,0,"NA","1899-12-30 13:20:22,000","1899-12-30 13:27:39,000","NO",1
1313,33,"Tecnico","Casado","Secuandaria",620,"NO","NO","celular","2021-08-14 00:00:00,000",2,-1,0,"NA","1899-12-30 11:54:38,000","1899-12-30 11:56:24,000","NO",1
1320,36,"Tecnico","Casado","Secuandaria",632,"SI","NO","celular","2021-08-19 00:00:00,000",2,-1,0,"NA","1899-12-30 13:11:26,000","1899-12-30 13:16:32,000","NO",1
1375,56,"Trabajador obrero","Casado","Secuandaria",2750,"NO","NO","celular","2021-08-11 00:00:00,000",2,-1,0,"NA","1899-12-30 12:35:33,000","1899-12-30 12:37:28,000","NO",1
2017,40,"Tecnico","Casado","Secuandaria",581,"SI","NO","celular","2021-08-08 00:00:00,000",2,-1,0,"NA","1899-12-30 14:51:52,000","1899-12-30 14:56:10,000","NO",1
2126,56,"Prestador de Servicios","Casado","Secuandaria",-8,"NO","NO","celular","2021-08-06 00:00:00,000",2,-1,0,"NA","1899-12-30 13:04:04,000","1899-12-30 13:06:43,000","NO",1
2143,56,"Independiente","Casado","Secuandaria",445,"NO","NO","celular","2021-08-07 00:00:00,000",2,-1,0,"NA","1899-12-30 10:43:47,000","1899-12-30 10:44:46,000","NO",1
2397,48,"Trabajador obrero","Casado","Secuandaria",893,"NO","NO","celular","2021-08-13 00:00:00,000",2,-1,0,"NA","1899-12-30 10:33:36,000","1899-12-30 10:34:38,000","NO",1
2720,56,"Retirado","Casado","Secuandaria",1956,"NO","NO","celular","2021-08-07 00:00:00,000",2,-1,0,"NA","1899-12-30 12:58:17,000","1899-12-30 13:00:23,000","NO",1
2797,31,"Administrador","Casado","Secuandaria",88,"SI","SI","celular","2021-08-08 00:00:00,000",2,-1,0,"NA","1899-12-30 09:45:04,000","1899-12-30 09:48:13,000","NO",1
1251,31,"Tecnico","Casado","Secuandaria",28,"NO","NO","celular","2021-08-21 00:00:00,000",2,-1,0,"NA","1899-12-30 17:10:20,000","1899-12-30 17:13:15,000","NO",1
2891,47,"Tecnico","Casado","Secuandaria",636,"NO","NO","celular","2021-08-04 00:00:00,000",2,-1,0,"NA","1899-12-30 13:32:18,000","1899-12-30 13:39:14,000","NO",1
3170,43,"Tecnico","Casado","Secuandaria",481,"NO","NO","celular","2021-08-20 00:00:00,000",2,-1,0,"NA","1899-12-30 15:55:34,000","1899-12-30 15:58:50,000","NO",1
3262,32,"Tecnico","Casado","Secuandaria",150,"NO","SI","celular","2021-08-07 00:00:00,000",2,-1,0,"NA","1899-12-30 12:04:19,000","1899-12-30 12:08:10,000","NO",1
3498,44,"Tecnico","Casado","Secuandaria",608,"NO","NO","celular","2021-08-26 00:00:00,000",2,-1,0,"NA","1899-12-30 15:22:03,000","1899-12-30 15:24:11,000","NO",1
3519,47,"Gerente","Casado","Secuandaria",7,"NO","NO","celular","2021-08-08 00:00:00,000",2,-1,0,"NA","1899-12-30 15:08:56,000","1899-12-30 15:11:51,000","NO",1
3536,53,"Tecnico","Casado","Secuandaria",180,"NO","SI","celular","2021-08-19 00:00:00,000",2,-1,0,"NA","1899-12-30 10:31:53,000","1899-12-30 10:32:51,000","NO",1
3726,38,"Tecnico","Casado","Secuandaria",13,"NO","NO","celular","2021-08-21 00:00:00,000",2,-1,0,"NA","1899-12-30 13:45:57,000","1899-12-30 13:51:08,000","NO",1
3758,34,"Administrador","Casado","Secuandaria",445,"NO","NO","celular","2021-08-19 00:00:00,000",2,-1,0,"NA","1899-12-30 15:20:16,000","1899-12-30 15:24:32,000","NO",1
3778,51,"Independiente","Casado","Secuandaria",1178,"NO","NO","celular","2021-08-06 00:00:00,000",2,-1,0,"NA","1899-12-30 15:49:00,000","1899-12-30 15:57:50,000","NO",1
3940,59,"Administrador","Casado","Secuandaria",1675,"NO","SI","celular","2021-08-07 00:00:00,000",2,-1,0,"NA","1899-12-30 13:35:04,000","1899-12-30 13:36:57,000","NO",1
3075,46,"Prestador de Servicios","Casado","Secuandaria",244,"NO","NO","celular","2021-08-21 00:00:00,000",2,-1,0,"NA","1899-12-30 09:29:13,000","1899-12-30 09:31:32,000","NO",1
1197,35,"Tecnico","Casado","Secuandaria",13,"NO","NO","celular","2021-08-22 00:00:00,000",2,-1,0,"NA","1899-12-30 16:07:52,000","1899-12-30 16:09:26,000","NO",1
920,31,"Gerente","Casado","Secuandaria",2294,"NO","NO","celular","2021-08-20 00:00:00,000",2,-1,0,"NA","1899-12-30 09:11:01,000","1899-12-30 09:19:04,000","NO",1
1024,59,"Retirado","Casado","Secuandaria",25947,"NO","NO","celular","2021-08-13 00:00:00,000",2,-1,0,"NA","1899-12-30 09:07:55,000","1899-12-30 09:12:47,000","NO",1
130,45,"Administrador","Casado","Secuandaria",251,"SI","NO","celular","2021-08-19 00:00:00,000",2,-1,0,"NA","1899-12-30 12:58:37,000","1899-12-30 13:00:19,000","NO",1
276,50,"Tecnico","Casado","Secuandaria",-584,"NO","NO","celular","2021-08-20 00:00:00,000",2,-1,0,"NA","1899-12-30 14:14:52,000","1899-12-30 14:16:07,000","NO",1
380,53,"Prestador de Servicios","Casado","Secuandaria",-363,"SI","NO","celular","2021-08-07 00:00:00,000",2,-1,0,"NA","1899-12-30 13:46:59,000","1899-12-30 13:50:20,000","NO",1
649,33,"Tecnico","Casado","Secuandaria",3107,"NO","SI","celular","2021-08-07 00:00:00,000",2,-1,0,"NA","1899-12-30 09:41:52,000","1899-12-30 09:44:53,000","NO",1
829,55,"Trabajador obrero","Casado","Secuandaria",1011,"SI","NO","celular","2021-08-12 00:00:00,000",2,-1,0,"NA","1899-12-30 10:18:17,000","1899-12-30 10:20:09,000","NO",1
706,38,"Administrador","Casado","Secuandaria",3091,"SI","NO","celular","2021-07-24 00:00:00,000",2,-1,0,"NA","1899-12-30 12:19:00,000","1899-12-30 12:19:13,000","NO",1
478,30,"Trabajador obrero","Casado","Secuandaria",791,"SI","SI","celular","2021-07-22 00:00:00,000",2,-1,0,"NA","1899-12-30 15:38:13,000","1899-12-30 15:40:30,000","NO",1
452,46,"Gerente","Casado","Secuandaria",1299,"SI","NO","celular","2021-07-14 00:00:00,000",2,-1,0,"NA","1899-12-30 14:49:23,000","1899-12-30 14:51:07,000","NO",1
3357,41,"Tecnico","Casado","Secuandaria",352,"SI","NO","celular","2021-11-18 00:00:00,000",2,-1,0,"NA","1899-12-30 12:09:16,000","1899-12-30 12:11:25,000","NO",1
3345,38,"Tecnico","Casado","Secuandaria",2767,"SI","NO","celular","2021-11-21 00:00:00,000",2,-1,0,"NA","1899-12-30 10:19:34,000","1899-12-30 10:31:25,000","NO",1
3309,39,"Independiente","Casado","Secuandaria",266,"NO","NO","celular","2021-05-11 00:00:00,000",2,-1,0,"NA","1899-12-30 09:32:57,000","1899-12-30 09:34:39,000","NO",1
3238,45,"Tecnico","Casado","Secuandaria",297,"NO","NO","celular","2021-01-28 00:00:00,000",2,-1,0,"NA","1899-12-30 13:04:07,000","1899-12-30 13:07:37,000","NO",1
3157,33,"Trabajador obrero","Casado","Secuandaria",705,"SI","NO","celular","2021-05-14 00:00:00,000",2,-1,0,"NA","1899-12-30 12:31:46,000","1899-12-30 12:33:38,000","NO",1
3078,47,"Prestador de Servicios","Casado","Secuandaria",223,"NO","NO","celular","2021-05-15 00:00:00,000",2,-1,0,"NA","1899-12-30 11:32:13,000","1899-12-30 11:34:26,000","NO",1
2935,44,"Emprendedor","Casado","Secuandaria",1442,"NO","NO","celular","2021-11-18 00:00:00,000",2,-1,0,"NA","1899-12-30 15:01:47,000","1899-12-30 15:06:27,000","NO",1
2677,63,"Retirado","Casado","Secuandaria",708,"NO","NO","celular","2021-11-17 00:00:00,000",2,-1,0,"NA","1899-12-30 12:26:02,000","1899-12-30 12:28:50,000","NO",1
2467,52,"Administrador","Casado","Secuandaria",941,"NO","NO","celular","2021-02-04 00:00:00,000",2,-1,0,"NA","1899-12-30 11:13:06,000","1899-12-30 11:14:35,000","NO",1
2371,28,"Trabajador obrero","Casado","Secuandaria",255,"SI","NO","celular","2021-01-29 00:00:00,000",2,-1,0,"NA","1899-12-30 09:18:05,000","1899-12-30 09:28:07,000","NO",1
1699,42,"Tecnico","Casado","Secuandaria",613,"SI","NO","celular","2021-05-11 00:00:00,000",2,-1,0,"NA","1899-12-30 15:07:03,000","1899-12-30 15:14:15,000","NO",1
1794,48,"Prestador de Servicios","Casado","Secuandaria",22,"NO","NO","celular","2021-02-02 00:00:00,000",2,-1,0,"NA","1899-12-30 15:41:48,000","1899-12-30 15:48:57,000","NO",1
2086,44,"Desempleado","Casado","Secuandaria",1543,"NO","NO","celular","2021-11-19 00:00:00,000",2,-1,0,"NA","1899-12-30 17:17:36,000","1899-12-30 17:23:39,000","NO",1
3372,62,"Retirado","Casado","Secuandaria",816,"NO","NO","celular","2021-09-01 00:00:00,000",2,-1,0,"NA","1899-12-30 16:48:07,000","1899-12-30 16:48:35,000","NO",1
2110,58,"Desempleado","Casado","Secuandaria",68,"NO","NO","celular","2021-05-26 00:00:00,000",2,-1,0,"NA","1899-12-30 13:09:00,000","1899-12-30 13:11:49,000","NO",1
3380,31,"Trabajador obrero","Casado","Secuandaria",268,"SI","NO","celular","2021-11-20 00:00:00,000",2,-1,0,"NA","1899-12-30 13:51:49,000","1899-12-30 13:53:22,000","NO",1
3415,58,"Retirado","Casado","Secuandaria",-324,"SI","NO","celular","2021-05-07 00:00:00,000",2,-1,0,"NA","1899-12-30 09:39:34,000","1899-12-30 09:43:23,000","NO",1
3416,56,"Administrador","Casado","Secuandaria",1671,"NO","NO","celular","2021-05-28 00:00:00,000",2,-1,0,"NA","1899-12-30 09:34:24,000","1899-12-30 09:37:02,000","NO",1
282,46,"Gerente","Casado","Secuandaria",-333,"NO","SI","celular","2021-07-30 00:00:00,000",2,-1,0,"NA","1899-12-30 17:58:16,000","1899-12-30 18:08:13,000","NO",1
350,35,"Prestador de Servicios","Casado","Secuandaria",5,"NO","NO","celular","2021-07-30 00:00:00,000",2,-1,0,"NA","1899-12-30 15:23:16,000","1899-12-30 15:25:49,000","NO",1
3444,48,"Tecnico","Casado","Secuandaria",295,"NO","SI","celular","2021-11-17 00:00:00,000",2,-1,0,"NA","1899-12-30 17:07:38,000","1899-12-30 17:10:48,000","NO",1
3448,30,"Trabajador obrero","Casado","Secuandaria",913,"SI","SI","celular","2021-11-19 00:00:00,000",2,-1,0,"NA","1899-12-30 16:54:05,000","1899-12-30 17:01:18,000","NO",1
3734,36,"Independiente","Casado","Secuandaria",328,"NO","NO","celular","2021-11-20 00:00:00,000",2,-1,0,"NA","1899-12-30 16:42:56,000","1899-12-30 16:51:53,000","NO",1
3796,44,"Trabajador obrero","Casado","Secuandaria",647,"SI","NO","celular","2021-04-06 00:00:00,000",2,-1,0,"NA","1899-12-30 16:01:45,000","1899-12-30 16:06:21,000","NO",1
3978,36,"Administrador","Casado","Secuandaria",3268,"NO","NO","celular","2021-04-09 00:00:00,000",2,-1,0,"NA","1899-12-30 17:35:10,000","1899-12-30 17:42:19,000","NO",1
3983,53,"Tecnico","Casado","Secuandaria",4930,"NO","SI","celular","2021-02-02 00:00:00,000",2,-1,0,"NA","1899-12-30 12:51:15,000","1899-12-30 12:55:03,000","NO",1
3951,47,"Gerente","Casado","Secuandaria",794,"SI","SI","celular","2021-11-17 00:00:00,000",2,-1,0,"NA","1899-12-30 13:18:49,000","1899-12-30 13:28:13,000","NO",1
1684,35,"Tecnico","Casado","Secuandaria",18,"SI","SI","celular","2021-05-14 00:00:00,000",2,-1,0,"NA","1899-12-30 12:37:52,000","1899-12-30 12:38:54,000","NO",1
1646,41,"Tecnico","Casado","Secuandaria",862,"NO","NO","celular","2021-11-18 00:00:00,000",2,-1,0,"NA","1899-12-30 15:49:41,000","1899-12-30 15:57:35,000","NO",1
141,45,"Trabajador obrero","Casado","Secuandaria",3092,"SI","SI","celular","2021-05-12 00:00:00,000",2,-1,0,"NA","1899-12-30 11:53:00,000","1899-12-30 11:56:00,000","NO",1
237,58,"Administrador","Casado","Secuandaria",3735,"NO","NO","celular","2021-11-17 00:00:00,000",2,-1,0,"NA","1899-12-30 15:30:33,000","1899-12-30 15:32:04,000","NO",1
332,44,"Trabajador obrero","Casado","Secuandaria",797,"SI","NO","celular","2021-04-17 00:00:00,000",2,-1,0,"NA","1899-12-30 14:17:03,000","1899-12-30 14:21:09,000","NO",1
431,31,"Administrador","Casado","Secuandaria",33,"SI","NO","celular","2021-05-05 00:00:00,000",2,-1,0,"NA","1899-12-30 16:12:23,000","1899-12-30 16:17:13,000","NO",1
448,35,"Trabajador obrero","Casado","Secuandaria",913,"SI","NO","celular","2021-04-17 00:00:00,000",2,-1,0,"NA","1899-12-30 17:04:57,000","1899-12-30 17:17:15,000","NO",1
482,36,"Trabajador obrero","Casado","Secuandaria",1790,"SI","NO","celular","2021-04-16 00:00:00,000",2,-1,0,"NA","1899-12-30 14:27:53,000","1899-12-30 14:34:19,000","NO",1
10,30,"Trabajador obrero","Casado","Secuandaria",3,"SI","SI","celular","2021-05-12 00:00:00,000",2,-1,0,"NA","1899-12-30 09:22:20,000","1899-12-30 09:27:46,000","NO",1
1119,32,"Trabajador obrero","Casado","Secuandaria",169,"SI","NO","celular","2021-05-14 00:00:00,000",2,-1,0,"NA","1899-12-30 15:13:36,000","1899-12-30 15:18:27,000","NO",1
1244,65,"Retirado","Casado","Secuandaria",1624,"NO","NO","celular","2021-10-27 00:00:00,000",2,-1,0,"NA","1899-12-30 13:58:17,000","1899-12-30 14:01:26,000","NO",1
1261,32,"Prestador de Servicios","Casado","Secuandaria",4885,"SI","SI","celular","2021-11-18 00:00:00,000",2,-1,0,"NA","1899-12-30 13:25:15,000","1899-12-30 13:31:55,000","NO",1
1384,36,"Administrador","Casado","Secuandaria",39,"SI","NO","celular","2021-04-07 00:00:00,000",2,-1,0,"NA","1899-12-30 15:34:35,000","1899-12-30 15:37:49,000","NO",1
1533,47,"Prestador de Servicios","Casado","Secuandaria",306,"SI","NO","celular","2021-04-20 00:00:00,000",2,-1,0,"NA","1899-12-30 16:50:19,000","1899-12-30 16:50:39,000","NO",1
1559,26,"Trabajador obrero","Casado","Secuandaria",697,"SI","NO","celular","2021-05-18 00:00:00,000",2,-1,0,"NA","1899-12-30 16:10:32,000","1899-12-30 16:14:45,000","NO",1
1610,39,"Administrador","Casado","Secuandaria",2783,"SI","NO","celular","2021-05-12 00:00:00,000",2,-1,0,"NA","1899-12-30 15:49:16,000","1899-12-30 15:51:27,000","NO",1
1293,37,"Administrador","Casado","Secuandaria",11303,"NO","NO","celular","2021-05-26 00:00:00,000",2,-1,0,"NA","1899-12-30 13:53:08,000","1899-12-30 14:01:28,000","NO",1
596,37,"Prestador de Servicios","Casado","Secuandaria",2915,"NO","NO","celular","2021-05-26 00:00:00,000",2,-1,0,"NA","1899-12-30 09:18:59,000","1899-12-30 09:24:13,000","NO",1
980,46,"Emprendedor","Casado","Secuandaria",131,"SI","NO","celular","2021-04-20 00:00:00,000",2,-1,0,"NA","1899-12-30 11:48:25,000","1899-12-30 11:49:34,000","NO",1
922,43,"Administrador","Casado","Secuandaria",1138,"NO","NO","celular","2021-04-16 00:00:00,000",2,-1,0,"NA","1899-12-30 14:28:22,000","1899-12-30 14:30:34,000","NO",1
597,43,"Administrador","Casado","Secuandaria",2576,"SI","NO","celular","2021-11-17 00:00:00,000",2,-1,0,"NA","1899-12-30 11:26:06,000","1899-12-30 11:28:29,000","NO",1
642,59,"Trabajador obrero","Casado","Secuandaria",2605,"NO","NO","celular","2021-01-30 00:00:00,000",2,-1,0,"NA","1899-12-30 09:06:44,000","1899-12-30 09:08:09,000","NO",1
737,33,"Administrador","Casado","Secuandaria",543,"SI","NO","celular","2021-05-07 00:00:00,000",2,-1,0,"NA","1899-12-30 12:58:22,000","1899-12-30 13:02:26,000","NO",1
756,36,"Trabajador obrero","Casado","Secuandaria",74,"SI","NO","celular","2021-05-08 00:00:00,000",2,-1,0,"NA","1899-12-30 16:32:50,000","1899-12-30 16:35:38,000","NO",1
3909,35,"Tecnico","Soltero","NA",0,"NO","NO","celular","2021-01-28 00:00:00,000",2,-1,0,"NA","1899-12-30 12:01:54,000","1899-12-30 12:03:15,000","NO",1
1262,57,"Desempleado","Casado","Primaria",0,"SI","NO","celular","2021-11-20 00:00:00,000",2,-1,0,"NA","1899-12-30 17:26:42,000","1899-12-30 17:30:33,000","NO",1
1992,59,"Ama de casa","Divorciado","Primaria",0,"NO","SI","celular","2021-07-25 00:00:00,000",2,-1,0,"NA","1899-12-30 09:56:34,000","1899-12-30 10:19:22,000","NO",1
2052,59,"Desempleado","Casado","Primaria",0,"NO","NO","celular","2021-01-30 00:00:00,000",2,-1,0,"NA","1899-12-30 15:55:58,000","1899-12-30 16:46:23,000","NO",1
2960,54,"Retirado","Casado","Primaria",0,"SI","NO","celular","2021-07-11 00:00:00,000",2,-1,0,"NA","1899-12-30 09:24:49,000","1899-12-30 09:27:28,000","NO",1
3377,52,"Trabajador obrero","Soltero","Primaria",0,"NO","NO","celular","2021-07-15 00:00:00,000",2,-1,0,"NA","1899-12-30 15:42:07,000","1899-12-30 15:44:18,000","NO",1
3388,40,"Trabajador obrero","Soltero","Primaria",0,"SI","SI","celular","2021-05-11 00:00:00,000",2,-1,0,"NA","1899-12-30 14:28:31,000","1899-12-30 14:30:25,000","NO",1
634,57,"Ama de casa","Casado","Primaria",0,"NO","NO","NA","2021-06-17 00:00:00,000",2,-1,0,"NA","1899-12-30 14:04:22,000","1899-12-30 14:07:29,000","NO",3
738,41,"Trabajador obrero","Casado","Primaria",0,"NO","NO","celular","2021-07-31 00:00:00,000",2,-1,0,"NA","1899-12-30 16:27:58,000","1899-12-30 16:28:20,000","NO",1
607,55,"Ama de casa","Casado","Primaria",0,"SI","NO","celular","2021-07-17 00:00:00,000",2,-1,0,"NA","1899-12-30 17:05:06,000","1899-12-30 17:26:49,000","SI",1
3648,35,"Administrador","Divorciado","Secuandaria",0,"SI","SI","celular","2021-11-17 00:00:00,000",2,-1,0,"NA","1899-12-30 13:13:38,000","1899-12-30 13:15:04,000","NO",1
3683,33,"Gerente","Soltero","Secuandaria",0,"NO","NO","celular","2021-08-26 00:00:00,000",2,-1,0,"NA","1899-12-30 14:51:31,000","1899-12-30 14:53:10,000","NO",1
3790,35,"Tecnico","Casado","Secuandaria",0,"NO","NO","celular","2021-07-11 00:00:00,000",2,-1,0,"NA","1899-12-30 17:55:49,000","1899-12-30 18:00:20,000","NO",1
3873,31,"Prestador de Servicios","Casado","Secuandaria",0,"SI","NO","celular","2021-05-08 00:00:00,000",2,-1,0,"NA","1899-12-30 17:34:44,000","1899-12-30 17:39:18,000","NO",1
3984,37,"Gerente","Soltero","Secuandaria",0,"SI","SI","celular","2021-04-02 00:00:00,000",2,-1,0,"NA","1899-12-30 15:41:53,000","1899-12-30 15:49:23,000","NO",1
4113,31,"Prestador de Servicios","Soltero","Secuandaria",0,"SI","NO","celular","2021-04-17 00:00:00,000",2,-1,0,"NA","1899-12-30 16:02:30,000","1899-12-30 16:16:05,000","NA",1
4193,36,"Administrador","Soltero","Secuandaria",0,"SI","NO","celular","2021-11-21 00:00:00,000",2,-1,0,"NA","1899-12-30 15:50:56,000","1899-12-30 15:53:15,000","NA",1
4260,32,"Tecnico","Divorciado","Secuandaria",0,"SI","NO","celular","2021-08-10 00:00:00,000",2,-1,0,"NA","1899-12-30 14:37:19,000","1899-12-30 14:46:19,000","NA",1
3557,48,"Tecnico","Casado","Secuandaria",0,"NO","NO","celular","2021-08-19 00:00:00,000",2,-1,0,"NA","1899-12-30 14:08:28,000","1899-12-30 14:12:03,000","NO",1
